_id,poi_name,title,date,review_rating,text,date_of_visit,reviewer
"{'id': '187433958', 'poi_location_id': '4506254', 'geolocation': 'g189473'}",Coffee World,Friendly place,"December 12, 2013",50,Excellent service and atmosphere. The view is wonderful with the beautiful fountain and the ssquare. You must taste espresso and freddo capuccino.,September 2013,"{'name': 'NantiaGoul', 'handle': 'NantiaGoul', 'location': 'Thessaloniki, Greece', 'contributions': 4, 'cities_visited': 2, 'helpful_votes': 3, 'distribution': {'Excellent': 4, 'Very Good': 0, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '167688909', 'poi_location_id': '4506254', 'geolocation': 'g189473'}",Coffee World,The best Cappuccino Freddo in town,"July 15, 2013",50,"Before or after having your meal at ""Foul Tou Meze"", just to the right, or at ""Correo cuccina Argentina"" , directly across the street , stop here, sit down and order your ""cappuccino Freddo "" at COFFEE WORLD and enjoy! Other drinks are available of course, but this is the place for the the best ""freddo"" in all of Thessalonique !",June 2013,"{'name': 'Typam', 'handle': 'Typam', 'location': 'Paris, France', 'age': '50-64', 'sex': 'woman', 'contributions': 335, 'cities_visited': 309, 'helpful_votes': 238, 'photo': 468, 'distribution': {'Excellent': 196, 'Very Good': 93, 'Average': 26, 'Poor': 10, 'Terrible': 11}}"
"{'id': '742617460', 'poi_location_id': '12682713', 'geolocation': 'g189473'}",Coffee Island,"Chain of coffee shops, opens early, good coffee","February 2, 2020",40,"Coffee Island is a chain of small coffee shops (there are several in Thessaloniki). This one is typical: easy to find, opened early in the morning, friendly barista, good selection of coffees, prompt service, clean dining area, reasonable prices. I had a cappuccino with a...More",June 2019,"{'name': 'Carol A S', 'handle': 'carolas936', 'location': 'Marietta, Georgia', 'age': '50-64', 'sex': 'woman', 'distribution': {'Excellent': 334, 'Very Good': 781, 'Average': 285, 'Poor': 20, 'Terrible': 1}}"
"{'id': '759095210', 'poi_location_id': '19059453', 'geolocation': 'g189473'}",Bonjour,Ωραιο σημειο για πρωινο και καφεδακι,"July 6, 2020",50,Το σημειο ειναι πολυ καλο για καφεδακι και πρωινο. Τα κοριτσια που δουλευουν μεσα φιλικα και ευγενικα . Σε πιανουν...More,October 2019,"{'name': 'Rafail Savvidis', 'handle': 'RafailS93', 'location': 'Thessaloniki, Greece', 'contributions': 11, 'cities_visited': 2, 'helpful_votes': 2, 'distribution': {'Excellent': 6, 'Very Good': 5, 'Average': 0, 'Poor': 0, 'Terrible': 0}}"
"{'id': '531587557', 'poi_location_id': '12682713', 'geolocation': 'g189473'}",Coffee Island,One of my favorite coffee shops,"October 9, 2017",50,I often stopped at Coffee Island during my stay at thessaloniki as I liked the espresso there. They also had some more experimental products on offer like tonic espresso or nitro-cold brew form more adventurous customers.,October 2017,"{'name': 'Giuseppe S', 'handle': 'beppo81', 'location': 'Antwerp, Belgium', 'age': '35-49', 'sex': 'man', 'contributions': 790, 'cities_visited': 199, 'helpful_votes': 166, 'photo': 75, 'distribution': {'Excellent': 271, 'Very Good': 424, 'Average': 89, 'Poor': 6, 'Terrible': 0}}"
"{'id': '688999581', 'poi_location_id': '12980920', 'geolocation': 'g189473'}",Bazaari Cafe,"Καταπληκτικό φαγητό, υπέροχη ατμόσφαιρα, κορυφαια εξυπηρετηση.","July 12, 2019",50,"Πολύ ζεστό περιβάλλον.Η ατμόσφαιρα ήταν υπέροχη και το φαγητό καταπληκτικό.Το καφέ βρίσκεται σε κεντρικότατη τοποθεσία και εμπνέει μία μαγική αίσθηση,...More",July 2019,"{'name': 'MANOS M', 'handle': 'manosm696', 'contributions': 2, 'cities_visited': 2, 'helpful_votes': 1}"
"{'id': '651063230', 'poi_location_id': '12676860', 'geolocation': 'g189473'}",Coffee Island,Best Value coffee in the city,"February 9, 2019",50,sit in or take away its the best coffee house in the city for sure.You can always find one in the city centre Don't even try any other company .,February 2019,"{'name': '7750J', 'handle': '7750J', 'location': 'Thassos Town (Limenas), Greece', 'age': '35-49', 'sex': 'man', 'contributions': 61, 'cities_visited': 22, 'helpful_votes': 55, 'photo': 109, 'distribution': {'Excellent': 47, 'Very Good': 9, 'Average': 2, 'Poor': 2, 'Terrible': 1}}"
"{'id': '587253990', 'poi_location_id': '12676960', 'geolocation': 'g189473'}",Coffee Island,Ποιότητα,"June 13, 2018",50,Για την ποιότητα δεν θα αναφερθώ είναι γνωστό. Η εξυπηρέτηση των εργαζομένων εξαιρετική. Εννοείτε πως απολαμβάνω τις υπέροχες σοκολάτες,June 2018,"{'name': 'lena-hellas', 'handle': 'lena-hellas', 'location': 'Thessaloniki, Greece', 'sex': 'woman', 'contributions': 23, 'cities_visited': 16, 'helpful_votes': 7, 'photo': 5, 'distribution': {'Excellent': 17, 'Very Good': 4, 'Average': 2, 'Poor': 0, 'Terrible': 0}}"
"{'id': '582977974', 'poi_location_id': '12676856', 'geolocation': 'g189473'}",Coffee Island,love their coffee,"May 27, 2018",50,so i after i already tried 1 day from another coffee island now i try to a different one. Again perfect bravo,May 2018,"{'name': 'thebluedragonjim', 'handle': 'thebluedragonjim', 'location': 'Barcelona, Spain', 'contributions': 21, 'cities_visited': 3, 'helpful_votes': 22, 'distribution': {'Excellent': 9, 'Very Good': 6, 'Average': 5, 'Poor': 1, 'Terrible': 0}}"
"{'id': '574467433', 'poi_location_id': '12676963', 'geolocation': 'g189473'}",Coffee Island,Σταθερή αξία,"April 19, 2018",50,"Γρήγορη εξυπηρέτηση, με τη γνωστή ποιότητα στη γεύση και το χαμόγελο του προσωπικού!! Τι άλλα να ζητήσεις για τον καφέ...More",March 2018,"{'name': 'Anastasia V', 'handle': 'anastasiavrg', 'location': 'Thessaloniki, Greece', 'contributions': 46, 'cities_visited': 16, 'helpful_votes': 14, 'photo': 10, 'distribution': {'Excellent': 23, 'Very Good': 17, 'Average': 5, 'Poor': 1, 'Terrible': 0}}"
"{'id': '816900794', 'poi_location_id': '23724885', 'geolocation': 'g189473'}","Woods ""the Green Cafe""",Καφεδαρα,"October 31, 2021",50,Πάρα πολύ καλό καφέ! Πολύ ωραίο και προσεγμένο πρωινό ! Άψογη και γρήγορη εξυπηρέτηση ! Ωραία τοποθεσία να πιείς τον...More,October 2021,"{'name': 'rey', 'handle': 'rey1133', 'contributions': 1, 'cities_visited': 1}"
"{'id': '834350229', 'poi_location_id': '21387412', 'geolocation': 'g189473'}",Kafeneio Memas,Καλή και φθηνή επιλογή.,"April 12, 2022",40,Φρέσκα και νόστιμα μεζεδάκια και γρήγορη εξυπηρέτηση. Πολύ καλές τιμές. Ο εξωτερικός χώρος δυστυχώς σε πεζοδρόμιο με αρκετή κίνηση.,April 2022,"{'name': 'Μιχάλης Χ', 'handle': '_J1219GH', 'contributions': 1, 'cities_visited': 1}"
"{'id': '755518185', 'poi_location_id': '12676871', 'geolocation': 'g189473'}",Coffee Island,Καλος καφες.,"May 27, 2020",40,Οσο κι αν ηχει παραδοξο ο καλος καφες στην πολη μας σπανιζει.Οι υψηλες θερμοκρασιες των αρυθμιστων μηχανων καφε καταστρεφουν την...More,May 2020,"{'name': 'Δημο κρινων', 'handle': 'Compass802395', 'location': 'Thessaloniki, Greece', 'contributions': 120, 'cities_visited': 25, 'helpful_votes': 118, 'photo': 4, 'distribution': {'Excellent': 18, 'Very Good': 52, 'Average': 40, 'Poor': 6, 'Terrible': 4}}"
"{'id': '719599623', 'poi_location_id': '19257321', 'geolocation': 'g189473'}",Aristoteleion,Comida para llevar,"October 19, 2019",40,Horno y pastelería para llevar. Compramos unos dulces que nos parecieron mejores y más variados que los del resto de...More,October 2019,"{'name': 'Luis P', 'handle': '75luisp', 'location': 'Valencia, Spain', 'distribution': {'Excellent': 390, 'Very Good': 464, 'Average': 276, 'Poor': 36, 'Terrible': 10}}"
"{'id': '697285787', 'poi_location_id': '15647395', 'geolocation': 'g189473'}",Anapsyktirio Anthokomiki,Visit on a quiet weeday evening,"August 9, 2019",40,Nice place well airconditioned dishes were great see photo staff was friendly.Quiet place but a bit expensive..,August 2019,"{'name': 'Dimitris M', 'handle': '727dimitrism', 'location': 'Thessaloniki, Greece', 'contributions': 14, 'cities_visited': 3, 'helpful_votes': 1, 'distribution': {'Excellent': 5, 'Very Good': 6, 'Average': 1, 'Poor': 0, 'Terrible': 2}}"
"{'id': '637057399', 'poi_location_id': '12683313', 'geolocation': 'g189473'}",Coffee Island,Over the average !,"December 2, 2018",40,"We tried A/ Their filter coffee which was rather harsh in late taste and non-aromatic and B/ Their Cappuccino which was excelent with very good taste ! They also have Stevia sweetener available ! Prices fot take-away 1,5 to 2 Euros.",November 2018,"{'name': 'Teddy V', 'handle': 'teddy548', 'location': 'Thessaloniki, Greece', 'contributions': 79, 'cities_visited': 40, 'helpful_votes': 49, 'photo': 2, 'distribution': {'Excellent': 40, 'Very Good': 28, 'Average': 8, 'Poor': 4, 'Terrible': 2}}"
"{'id': '180616764', 'poi_location_id': '5010638', 'geolocation': 'g189473'}",Cafe Cooperative Agios Antonios,Traumhafter Kuchen und andere 'traditionelle Produkte',"October 11, 2013",50,"In dem Café werden neben Kaffee usw. selbstgemachte Produkte verkauft: Kuchen, Marmeladen, gefüllte Weinblätter, u.a.m. Wir wollten eigentlich nur ein...More",October 2013,"{'name': 'daw75', 'handle': 'daw75', 'location': 'Berlin, Germany', 'age': '35-49', 'sex': 'man', 'contributions': 63, 'cities_visited': 111, 'helpful_votes': 39, 'photo': 11, 'distribution': {'Excellent': 21, 'Very Good': 34, 'Average': 8, 'Poor': 0, 'Terrible': 0}}"
"{'id': '509408899', 'poi_location_id': '12683279', 'geolocation': 'g189473'}",Coffee Island,Ωραίος καφές,"August 6, 2017",40,"Πολύ ωραίο περιβάλλον και πολύ καλή εξυπηρέτηση.Τα παιδιά είναι ευγενικά,κάνουν πολύ καλό καφέ και είναι πολύ ευδιάθετοι.",August 2017,"{'name': 'Petros H', 'handle': 'Petros_Gizmo', 'location': 'Thessaloniki, Greece', 'contributions': 27, 'cities_visited': 84, 'helpful_votes': 10, 'photo': 10, 'distribution': {'Excellent': 15, 'Very Good': 9, 'Average': 2, 'Poor': 1, 'Terrible': 0}}"
"{'id': '142093803', 'poi_location_id': '3364085', 'geolocation': 'g189473'}",Bigaroon,Nice lgbt place for young people,"October 5, 2012",40,"Nice place to meet young alternative people , nice terrace in the very centerbof the city with interesting shops around , pleasant surrounding but music inside is sometimes too loud...nothing special about the menu. Usual greek bar.",August 2012,"{'name': 'Exprox', 'handle': 'Exprox', 'location': 'Issy-les-Moulineaux, France', 'contributions': 49, 'cities_visited': 16, 'helpful_votes': 37, 'distribution': {'Excellent': 21, 'Very Good': 24, 'Average': 3, 'Poor': 1, 'Terrible': 0}}"
"{'id': '742882824', 'poi_location_id': '12887912', 'geolocation': 'g189473'}",Baristars Coffee Spot & Snacks,"Small cafe, fresh-brewed coffee to go","February 3, 2020",30,"Baristars Coffee Spot & Snacks is easy to find, near the intersection of Paleon Patron Germanou and Spirou Loui streets. It is a small cafe; I stopped in for an afternoon coffee break. My cappuccino was quickly made by the friendly barista. There was a...More",July 2019,"{'name': 'Carol A S', 'handle': 'carolas936', 'location': 'Marietta, Georgia', 'age': '50-64', 'sex': 'woman', 'distribution': {'Excellent': 334, 'Very Good': 781, 'Average': 285, 'Poor': 20, 'Terrible': 1}}"
"{'id': '548892004', 'poi_location_id': '12683281', 'geolocation': 'g189473'}",Coffee Island,Εγκαταλείψη,"December 23, 2017",10,Το μαγαζί είναι παρατημένο και ίσως λιγότερο καθαρό από όσο θα επέτρεπε . Διαφέρει αρκετά από αλλά μαγαζιά της ίδιας...More,December 2017,"{'name': 'George Dounas', 'handle': 'gdounas', 'location': 'Thessaloniki, Greece', 'contributions': 9, 'cities_visited': 3, 'helpful_votes': 9, 'distribution': {'Excellent': 2, 'Very Good': 1, 'Average': 2, 'Poor': 2, 'Terrible': 2}}"
"{'id': '519202690', 'poi_location_id': '12683281', 'geolocation': 'g189473'}",Coffee Island,Πολύ καλό,"August 29, 2017",40,"Καλό καφέ (αλλά και με ποικιλία σε σοκολάτες). Για μια στάση στην άκρη της αγοράς, για ξεκούραση και συνέχεια.",August 2017,"{'name': 'Κώστας Υ', 'handle': '_Z705UT', 'location': 'Thessaloniki, Greece', 'contributions': 608, 'cities_visited': 397, 'helpful_votes': 249, 'photo': 14, 'distribution': {'Excellent': 280, 'Very Good': 284, 'Average': 46, 'Poor': 2, 'Terrible': 0}}"
"{'id': '640392243', 'poi_location_id': '10755664', 'geolocation': 'g189473'}",Origami Convenience Store,Dogs allowed,"December 18, 2018",10,Not a good idea to let dogs place their paws on the tables next to where the sandwiches are served...,December 2018,"{'name': 'ComdtNexus', 'handle': 'ComdtNexus', 'location': 'London, United Kingdom', 'contributions': 261, 'cities_visited': 125, 'helpful_votes': 201, 'photo': 38, 'distribution': {'Excellent': 72, 'Very Good': 78, 'Average': 51, 'Poor': 36, 'Terrible': 25}}"
"{'id': '471812365', 'poi_location_id': '10755664', 'geolocation': 'g189473'}",Origami Convenience Store,an interesting concept,"April 1, 2017",50,"Great coffee, made with an exclusive roast of coffee beans imported by them, a nice -Japanese themed - decoration and a wide variety of items, from snacks to newspapers. In general, a well set convenience store.",March 2017,"{'name': 'Panagiotis Hatziioannou', 'handle': 'P_Hatz98', 'location': 'Thessaloniki, Greece', 'age': '18-24', 'sex': 'man', 'contributions': 9, 'cities_visited': 2, 'helpful_votes': 1, 'photo': 2, 'distribution': {'Excellent': 4, 'Very Good': 3, 'Average': 2, 'Poor': 0, 'Terrible': 0}}"
"{'id': '757839248', 'poi_location_id': '12683307', 'geolocation': 'g189473'}",Coffee Island,Απαράδεκτος ο καφές,"June 21, 2020",10,"Ο καφές άργησε 40 λεπτά, όταν πήρα τηλέφωνο δεν ήταν ευγενικοί κ στο ρόφημα (φρεντο εσπρέσο) είχε γίνει πολύ κακη...More",June 2020,"{'name': 'Δεσποινα Σ', 'handle': 'despoinast', 'location': 'Ampelokipoi, Greece', 'contributions': 4, 'cities_visited': 2, 'helpful_votes': 2, 'distribution': {'Excellent': 2, 'Very Good': 0, 'Average': 0, 'Poor': 1, 'Terrible': 1}}"
